SpecCode,Species,autoctr,StockCode,MorphDatRefNo,Females,Males,AppearancePic,SexualAttributes,SexMorphology,SexColors,StrikingFeatures,BodyShapeI,BodyShapeII,Forehead,OperculumPresent,TypeofEyes,TypeofMouth,PosofMouth,MandibleTeeth,MandibleTeethT1,MandibleTeethT2,MandibleRowsMin,MandibleRowsMax,MaxillaTeeth,MaxillaTeethT1,MaxillaTeethT2,MaxillaRowsMin,MaxillaRowsMax,VomerineTeeth,VomerineTeethT1,VomerineTeethT2,VomerineRowsMin,VomerineRowsMax,Palatine,PalatineTeethT1,PalatineTeethT2,PalatineRowsMin,PalatineRowsMax,PharyngealTeeth,PharyngealTeethT1,PharyngealTeethT2,PharyngealRowsMin,PharyngealRowsMax,TeethonTongue,Lipsteeth,DermalTeeth,CommentonTeeth,TypeofScales,Scutes,Keels,HorStripesTTI,HorStripesTTII,VerStripesTTI,VerStripesTTII,VerStripesTTIII,DiaStripesTTI,DiaStripesTTII,DiaStripesTTIII,CurStripesTTI,CurStripesTTII,CurStripesTTIII,SpotsTTI,SpotsTTII,SpotsTTIII,DorsalFinI,DorsalFinII,CaudalFinI,CaudalFinII,AnalFinI,AnalFinII,LateralLinesNo,LLinterrupted,ScalesLateralmin,ScalesLateralmax,PoredScalesMin,PoredScalesMax,LatSeriesMin,LatSeriesMax,ScaleRowsAboveMin,ScaleRowsAboveMax,ScaleRowsBelowMin,ScaleRowsBelowMax,ScalesPeduncMin,ScalesPeduncMax,BarbelsNo,BarbelsType,GillCleftsNo,Spiracle,GillRakersLowMin,GillRakersLowMax,GillRakersUpMin,GillRakersUpMax,GillRakersTotalMin,GillRakersTotalMax,Vertebrae,VertebraePreanMin,VertebraePreanMax,VertebraeTotalMin,VertebraeTotalMax,DorsalAttributes,Dfinno,DorsalSpinesMin,DorsalSpinesMax,Notched,DorsalSoftRaysMin,DorsalSoftRaysMax,Adifin,DFinletsmin,DFinletsmax,VFinletsmin,VFinletsmax,CShape,Attributes,Afinno,AnalFinSpinesMin,AnalFinSpinesMax,Araymin,Araymax,PectoralAttributes,Pspines2,Praymin,Praymax,PelvicsAttributes,VPosition,VPosition2,Vspines,Vraymin,Vraymax,StandardLengthCm,Forklength,Totallength,HeadLength,PreDorsalLength,PrePelvicsLength,PreAnalLength,PostHeadDepth,PostTrunkDepth,MaximumDepth,PeduncleDepth,PeduncleLength,CaudalHeight,PreorbitalLength,EyeLength,Entered,DateEntered,Modified,DateModified,Expert,DateChecked,RemarkSex,AddChars,SimilarSpecies1,SimilarSpec1Remarks,SimilarSpecies2,SimilarSpec2Remarks,EaseofID,OtherRef1,OtherRef2,TS
4739,Acanthurus nigrofuscus,2940,4963,1920,0,0,NA,NA,NA,NA,none,short and / or deep,compressed,clearly convex,-1,more or less normal,more or less normal,terminal,present,NA,NA,1,1,present,NA,NA,1,1,NA,NA,NA,NA,NA,absent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Close-set; upper jaw 10-14 teeth, lower jaw 12-16.",ctenoid scales,absent,0,present,lateral,absent,NA,NA,absent,NA,NA,absent,NA,NA,more than one spot,dorsal and ventral,on trunk and tail,more than one spot or stripe,colored margin,no spots or stripes,colored margin,more than one spot or stripe,colored margin,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,extending over most of the back length,1,9,9,0,24,27,absent,0,0,0,0,more or less truncate,more or less normal,1,3,3,22,24,more or less normal,0,16,17,more or less normal,thoracic,beneath origin of D1,1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,1991-12-03T00:00:00Z,2291,2013-04-29T00:00:00Z,NA,NA,NA,"Brown in color when preserved; with or without fine bluish gray longitudinal lines on body; pale pectoral fins with upper edge narrowly black; pelvic fins brown.  Lips blackish brown; median upper teeth tend to be pointed.  Dorsal fin base with a prominent black spot larger than 1/2 eye diameter; a smaller spot on base of anal fin.  Groove of caudal spine encircled with a narrow black margin.  Gill rakers on anterior row:20-24; on posterior row:18-23.
Description:  Characterized further by having a caudal spine length about 3.0 in head length; greatest depth of body 2.0-2.3 in SL (Ref. 90102).",6012,NA,NA,NA,likely to be confused with closely related species.,90102,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4744,Acanthurus olivaceus,2332,4968,1920,0,0,NA,NA,NA,different colors in juveniles and adults,none,short and / or deep,compressed,clearly convex,-1,more or less normal,more or less normal,terminal,present,NA,NA,1,1,present,NA,NA,1,1,NA,NA,NA,NA,NA,absent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Upper jaw 14-20 teeth; lower 14-21.,ctenoid scales,absent,0,present,dorsal and ventral,absent,NA,NA,absent,NA,NA,absent,NA,NA,one spot only,lateral,mainly on trunk,one spot or stripe,no colored margin,more than one spot or stripe,no colored margin,no spots or stripes,no colored margin,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,extending over most of the back length,1,9,9,0,23,25,absent,0,0,0,0,more or less truncate,more or less normal,1,3,3,22,24,more or less normal,0,16,17,more or less normal,thoracic,behind origin of D1,1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,1991-12-03T00:00:00Z,2291,2013-04-29T00:00:00Z,NA,NA,NA,"Body of adult dark grayish brown; juveniles yellow; posterior to upper end of gill opening is a bright orange horizontal band, with purplish black border.  Head and anterior half of body usually abruptly paler than the posterior half.  Anterior gill rakers 24-28; posterior 23-27.  Large adult males (about 17 cm) with more definite convexity of snout profile.
Description:  Characterized further by having caudal spine length of 2.5 in head length; greatest depth of body 2.0-2.4 in SL (Ref. 90102).",NA,NA,NA,NA,NA,90102,NA,NA
4742,Acanthurus pyroferus,2331,4966,1920,0,0,NA,NA,NA,NA,none,short and / or deep,compressed,clearly concave,-1,more or less normal,more or less normal,terminal,present,NA,NA,1,1,present,NA,NA,1,1,NA,NA,NA,NA,NA,absent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Upper teeth 14-16; lower 16-21.,ctenoid scales,absent,0,absent,dorsal and ventral,present,mainly ventral,reaching ventral contour,absent,NA,NA,absent,NA,NA,one spot only,lateral,mainly on trunk,no spots or stripes,no colored margin,one spot or stripe,colored margin,no spots or stripes,no colored margin,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,extending over most of the back length,1,8,8,0,27,30,absent,0,0,0,0,more or less truncate,more or less normal,1,3,3,24,28,more or less normal,0,16,16,more or less normal,thoracic,behind origin of D1,1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,1991-12-03T00:00:00Z,2291,2013-04-29T00:00:00Z,NA,NA,NA,"Purplish black in color; an orange diffused patch at edge of gill opening, just above pectoral fin base; a broad black band from upper end of gill opening to margin of gill cover down to isthmus; caudal spine socket with a narrow black margin.  Blackish lips; a trace of orange behind eye; a white line under chin extending slightly above rictus.  Gill rakers on anterior row 23-26; on posterior row 25-27.  Juveniles can exhibit 3 different color patterns mimicking Centropyge species.  Caudal fin rounded in juveniles.
Description:  Characterized further by having length of caudal spine about 2.5-4.5 in head lengh; greatest depth of body 1.8-2.0 in SL (Ref. 90102).",6010,"The fin rays counts are different, and <i>A. chronixis</i> does not present colour patches near the gill slit that <i>A. chronix</i> has.  The juveniles are very close.",NA,NA,easy to distinguish from other species.,90102,NA,NA
4734,Acanthurus thompsoni,2936,4958,1920,0,0,NA,NA,NA,NA,flatfish,short and / or deep,compressed,clearly convex,-1,more or less normal,more or less normal,terminal,present,NA,NA,1,1,present,NA,NA,1,1,NA,NA,NA,NA,NA,absent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Close-set; upper jaw teeth 20-24, lower jaw 21-24.",ctenoid scales,absent,0,absent,NA,absent,NA,NA,absent,NA,NA,absent,NA,NA,one spot only,lateral,mainly on trunk,more than one spot or stripe,colored margin,no spots or stripes,no colored margin,more than one spot or stripe,colored margin,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,extending over most of the back length,1,9,9,0,23,26,absent,0,0,0,0,more or less truncate,more or less normal,1,3,3,23,26,more or less normal,0,16,17,more or less normal,thoracic,behind origin of D1,1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,1991-12-02T00:00:00Z,65,2004-08-19T00:00:00Z,NA,NA,NA,"Body uniformly brown to dark brown; caudal fin pale in color (snow white in live fishes).  Small, dark spot below and adjacent to axil of pectoral fin.  Anterior gill rakers 15-18; posterior 14-16.  Snout length 7.9 to 8.2 times in SL.  Least depth of caudal peduncle 2.2 to 2.5 times in head length (Ref 9808).",NA,NA,NA,NA,NA,9808,NA,NA
1260,Acanthurus triostegus,978,1277,1920,0,0,ACTRI_U0,no special organs,NA,NA,none,short and / or deep,compressed,clearly convex,-1,more or less normal,more or less normal,terminal,present,NA,NA,1,1,present,NA,NA,1,1,NA,NA,NA,NA,NA,absent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upper jaw 14-16 teeth, lower 16-18; immovable, broad, flat.",ctenoid scales,absent,0,absent,NA,present,dorsal and ventral,reaching ventral contour,absent,NA,NA,absent,NA,NA,no spots,NA,NA,no spots or stripes,NA,no spots or stripes,NA,no spots or stripes,colored margin,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,extending over most of the back length,1,9,9,0,22,26,absent,0,0,0,0,more or less truncate,more or less normal,1,3,3,19,22,more or less normal,0,14,16,more or less normal,thoracic,behind origin of D1,1,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,1991-05-23T00:00:00Z,2291,2013-04-29T00:00:00Z,NA,NA,NA,"Body olivaceous gray, with 4 vertical stripes (1 stripe on head across the yellow eye; 1 on caudal peduncle); shading to white ventrally, often with a sharp line of demarcation.  Sharp, forward-pointing, erectile spine on each side of caudal peduncle which folds down into a groove.  Scales minute.  Teeth with denticulations on sides and top.  Gill rakers 18-22 in anterior row, 19-24 in posterior row.
Description:  Characterized further by having small caudal spine; greatest depth of body 1.8-1.9 in SL (Ref. 90102).",NA,NA,NA,NA,NA,90102,NA,NA
1250,Aetobatus narinari,968,1266,1602,0,0,NA,NA,NA,NA,striking shape of body,other,flattened,more or less straight,0,more or less normal,more or less normal,sub-terminal/inferior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,absent,NA,absent,NA,NA,absent,NA,NA,absent,NA,NA,more than one spot,mainly dorsal,mainly on tail,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,NA,0,0,0,0,other (see remark),NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1996-05-03T00:00:00Z,1,2005-01-24T00:00:00Z,NA,NA,NA,"An eagleray with a long snout, flat and rounded like a duck's bill, a thick head, and a pectoral disc with sharply curved, angular corners, and no caudal fin; jaws usually with single row of flat, chevron-shaped teeth (Ref. 5578).  Each tooth a crescent-shaped plate joined into a band (Ref. 26938).  Numerous white spots on black or bluish disc; white below (Ref. 5578).  Long whiplike tail, with a long spine near the base, behind small dorsal fin.  No spines on disk (Ref. 7251).",2583,<i>M. goodei</i> has dorsal fin beginning well behind level of rear margins of pelvic fins (Ref. 26938).,1251,<i>M. freminvillei</i> has dorsal fin origin close to level of rear margins of pelvic fins (Ref. 26938).,NA,5578,26938,NA
4275,Aluterus scriptus,2623,4471,1602,0,0,NA,NA,NA,NA,NA,short and / or deep,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,42,NA,NA,NA,NA,NA,NA,2,2,2,0,43,50,absent,0,0,0,0,other (see remark),NA,1,0,0,46,52,NA,0,13,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,1995-09-08T00:00:00Z,1,2005-01-24T00:00:00Z,NA,NA,NA,"Snout concave (Ref. 1602); olive brown to grey in color, juveniles may be yellowish brown with dark spots (Ref. 4421).  Elongate, strongly compressed filefish; tan with blue lines and spots.  Caudal fin rounded (Ref. 26938) and long (Ref. 13442).  Gill opening oblique, pelvic terminus rudimentary or absent; body and head with scattered small black spots (Ref. 13442).",4273,"Differs from <i>A. scriptus</i> in having 36 to 41 soft dorsal rays, 39 to 44 anal rays and a greater average body depth.  <i>A. heudelotii</i> was described from West Africa but is not yet recorded from the West Indies (Ref. 13442).",NA,NA,NA,4421,26938,NA
6672,Amanses scopas,4355,6993,1602,0,0,NA,NA,NA,NA,NA,short and / or deep,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,0,26,29,absent,0,0,0,0,more or less truncate,more or less normal,1,0,0,22,25,NA,0,13,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,1995-09-08T00:00:00Z,2291,2013-05-06T00:00:00Z,NA,NA,NA,"Body brown with up to 12 narrow dark brown crossbars; caudal fin dark brown; soft dorsal, anal and pectoral fins pale; lips dark brown (Ref. 4421).  Males with numerous long spines in front of caudal peduncle; females with a toothbrush-like mass of setae (Ref. 1602).
Description:  Characterized further by having nearly straight first dorsal spine, about equal to length of snout; straight to slightly concave dorsal profile of snout; relatively deep caudal peduncle, depth about equal to caudal fin length; depth of body at anal fin origin 1.9-2.1 in SL (Ref. 90102).",NA,NA,NA,NA,NA,4421,90102,NA
7229,Amblyeleotris fasciata,4475,7390,1602,0,0,NA,NA,NA,NA,NA,fusiform / normal,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,70,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,0,10,14,NA,NA,NA,NA,NA,NA,NA,NA,1,1,10,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,1995-09-07T00:00:00Z,65,2013-01-15T00:00:00Z,NA,NA,NA,Differs from <i>A. wheeleri</i> by having narrower red bands and lacking red markings on the second dorsal fin.,NA,NA,NA,NA,NA,NA,NA,NA
7243,Amblygobius nocturnus,4496,7411,1602,0,0,NA,NA,NA,NA,NA,fusiform / normal,oval,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,7,0,13,15,NA,NA,NA,NA,NA,NA,NA,1,1,1,13,15,NA,0,19,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,1995-09-07T00:00:00Z,2291,2013-12-11T00:00:00Z,NA,NA,NA,"Characterized by having overall pale grey body color; head and body with pink stripes, most intense on head; dorsal fin base with row of 8-9 dark spots; first and second dorsal fin equal in height; slightly pointed caudal fin; longitudinal scale series 63-66; cycloid scales; head without scales; depth of body  4.7-6.4 in SL (Ref. 90102).",7197,"<i>A.nocturnus</i> differs from <i>A.decussatus</i> by having 2 somewhat broader longitudinal red bands (sometimes dark edged) as well as red bands basally on the soft dorsal and anal fins, and lacking scattered red spots on the body.",NA,NA,NA,90102,NA,NA
7198,Amblygobius phalaena,4425,7327,1602,0,0,NA,NA,NA,NA,NA,fusiform / normal,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,7,0,13,15,NA,NA,NA,NA,NA,NA,NA,1,1,1,14,14,NA,0,18,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,1995-09-07T00:00:00Z,2291,2013-12-11T00:00:00Z,NA,NA,NA,"Characterized by overall greenish brown body color with five dark brown to blackish bars; presence of pale edged dark stripe through eye and another across cheek; head with white streaks; small white spots in 3-4 horizontal rows on body; first dorsal fin with black spot and another on upper caudal fin base; prolonged third and fourth dorsal spines as short filaments, first dorsal spine longer than second; rounded caudal fin; longitudinal scale series 50-55; ctenoid scales; cycloid scales on nape, abdomen, and breast; predorsal scales extending to interorbital space; scales dorsally on opercle, absent on cheek; depth of body 3.4-4.6 in SL (Ref. 90102).",NA,NA,NA,NA,NA,90102,NA,NA
4551,Amphiprion chrysopterus,2828,4736,1602,-1,-1,NA,no special organs,males alike females,males alike females,none,short and / or deep,compressed,clearly convex,-1,more or less normal,more or less normal,terminal,present,NA,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ctenoid scales,absent,0,absent,NA,present,dorsal and ventral,ending before ventral contour,absent,NA,NA,absent,NA,NA,no spots,NA,NA,no spots or stripes,no colored margin,no spots or stripes,no colored margin,no spots or stripes,no colored margin,1,-1,35,42,35,42,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,18,21,NA,NA,NA,NA,NA,no striking attributes,1,10,11,0,15,17,absent,0,0,0,0,more or less truncate,NA,1,2,2,13,14,more or less normal,0,20,21,more or less normal,thoracic,beneath origin of D1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,1,1992-05-07T00:00:00Z,2310,2013-05-02T00:00:00Z,NA,NA,NA,"Description:  Body short and deep; the head small.  Generally yellow in the body edges, yellow-brown to dark brown in the middle sides, with two white vertical stripes, the first behind the eye and the second before the anus.  Fins yellow.  Juveniles dull orange (Ref. 1602).  Body depth 1.8-1.9 in SL (Ref. 90102).",NA,NA,NA,NA,NA,90102,NA,NA
4888,Anampses caeruleopunctatus,3070,5121,94255,-1,-1,NA,NA,always different morphology between mature adults,NA,none,fusiform / normal,compressed,more or less straight,-1,more or less normal,more or less normal,terminal,present,incisor-like,NA,1,1,present,incisor-like,NA,1,1,NA,NA,NA,NA,NA,absent,NA,NA,NA,NA,present,conical,NA,NA,NA,NA,NA,NA,NA,cycloid scales,absent,NA,absent,NA,absent,NA,NA,absent,NA,NA,absent,NA,NA,more than one spot,dorsal and ventral,on trunk and tail,more than one spot or stripe,colored margin,more than one spot or stripe,colored margin,more than one spot or stripe,colored margin,1,0,27,27,27,27,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,18,25,NA,NA,NA,NA,NA,no striking attributes,1,9,9,0,11,13,absent,0,0,0,0,more or less truncate,more or less normal,1,3,3,11,13,more or less normal,0,12,14,more or less normal,thoracic,behind origin of D1,1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.7,NA,NA,NA,NA,NA,14,1992-01-29T00:00:00Z,14,2013-11-06T00:00:00Z,NA,NA,NA,"This species is distinguished by the following characters:  27 lateral-line scales; 18-25 gill rakers; mid-dorsal region of nape is naked or with small deeply embedded scales continuous across the dorsal part of nape (more apparent in dried specimens); relatively elongate body with depth 2.3-3.2 in SL; body width 2.2-2.7 in depth; head length (HL) 2.6-3.1 in SL; snout 2.3-2.7 in HL; eye 2.6-3.7 in snout; flexible dorsal spines; caudal fin truncate to slightly rounded; pectoral fins 1.6-1.9 in HL; pelvic fins 2.1-2.5 in HL.  Body colour of Initial Phase (IP): brown to orange-brown, a dark edged pale blue spot on each scale; head reddish-brown to orange-brown, with dark-edged narrow blue bands; dorsal fin brown to brownish-red with small dark-edged blue spots, a narrow blue margin and black submarginal line; anal fin brownish-red to red and 2 or 3 rows of small dark-edged blue spots, a narrow blue margin, and black submarginal line; caudal peduncle with reddish hue on upper and lower margins; caudal fin brown to reddish-brown with small dark-edged blue spots and blue margins; pectoral base with a dusky orange-red bar, edged in blue, the upper portion blackish.  Colour of Terminal Phase (TP):  each scale of body olive with a dark-edged blue vertical line (except on thorax, abdomen, and nape where the blue segments are shorter and variously oriented); head with irregular, narrow, dark edged, blue bands, a broad blue band across anterior interorbital space; most individuals with a broad light green bar on side centered on sixth dorsal spine, the area anterior to this and the region of the nape coloured reddish to reddish-brown; dorsal and anal fins reddish with broad margins and basal stripes of bright blue, dorsal with a median band of small dark-edged blue spots and the anal with one or two blue stripes in middle of fin; reddish caudal fin with prominent blue margins and blue stripes along rays, but with an upper and lower zone of fin largely free of blue; pectoral base with an orange or orange-brown blue-edged bar, the upper portion of which is blackish.  It has been reported that during courtship, the blue band between the eyes and around the mouth, and the single light green bar on the body of the male became brighter (Ref. 94255).",NA,NA,NA,NA,NA,NA,NA,NA
5622,Anampses melanurus,3602,5916,2334,0,0,NA,NA,NA,NA,none,fusiform / normal,compressed,more or less straight,-1,more or less normal,more or less normal,terminal,present,NA,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cycloid scales,absent,0,absent,NA,absent,NA,NA,absent,NA,NA,absent,NA,NA,more than one spot,lateral,on trunk and tail,more than one spot or stripe,colored margin,no spots or stripes,no colored margin,more than one spot or stripe,colored margin,1,0,26,26,26,26,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,14,17,NA,NA,NA,NA,NA,no striking attributes,1,9,9,0,12,12,absent,0,0,0,0,more or less truncate,more or less normal,1,3,3,12,12,more or less normal,0,NA,NA,more or less normal,thoracic,beneath origin of D1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.4,NA,NA,NA,NA,NA,65,1995-07-05T00:00:00Z,65,2013-01-15T00:00:00Z,NA,NA,NA,"The primary phase of this species closely resembles that of <i>A. meleagrides</i>, but never has a uniformly yellow tail, and the color pattern does not change much with growth or sex (Ref. 1602).  Recognized by the yellow bar on the base of the tail (Ref. 48636).",NA,NA,NA,NA,NA,NA,NA,NA
4889,Anampses meleagrides,3071,5122,2677,-1,0,NA,NA,always different morphology between mature adults,NA,none,fusiform / normal,compressed,more or less straight,-1,more or less normal,more or less normal,terminal,present,incisor-like,NA,1,1,present,incisor-like,NA,1,1,NA,NA,NA,NA,NA,absent,NA,NA,NA,NA,present,conical,NA,NA,NA,NA,NA,NA,NA,cycloid scales,absent,0,absent,NA,absent,NA,NA,absent,NA,NA,absent,NA,NA,more than one spot,dorsal and ventral,on trunk and tail,more than one spot or stripe,colored margin,no spots or stripes,no colored margin,more than one spot or stripe,colored margin,1,0,26,26,26,26,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,18,20,NA,NA,NA,NA,NA,first rays forming locking device,1,9,9,0,11,13,absent,0,0,0,0,more or less truncate,more or less normal,1,3,3,11,13,more or less normal,0,12,14,more or less normal,thoracic,behind origin of D1,1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.8,NA,NA,NA,NA,NA,14,1992-01-29T00:00:00Z,65,2013-01-15T00:00:00Z,NA,NA,NA,"Ground color of female very dark brown; orangish on front of head and lower parts; body spotted with white or very pale yellow, extending to dorsal and anal fins; caudal bright cadmium.  Male form deep violet; irregular blue spots on cheeks and lower operculum; body with round blue spots becoming oblong, nearly forming longitudinal bands ventrally; dorsal and anal fins with longitudinal bands; caudal with numerous blue ocelli.  Dorsal spines flexible.  Caudal fin of adults truncate to emarginate; rounded in small juveniles.  Easily confused with male <i>A. geographicus</i> when seen underwater, except when displaying with iridescent blue-green lines and spots over the body and fins (Ref. 48636).",NA,NA,NA,NA,NA,NA,NA,NA
